MONTH,DAY,DAY_OF_WEEK,BIKE_NUMBER,ORIGIN_POINT_CODE,DESTINATION_POINT_CODE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,BIKING_TIME,NE_Traffic,N_Traffic,E_Traffic,SE_Traffic,S_Traffic,SW_Traffic,W_Traffic,NW_Traffic,Importance?
1,1,4,1556,MIA,PHL,742,737,-5,52,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1912,TUS,DEN,705,658,-7,62,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,3589,GSO,MIA,640,637,-3,62,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,2243,LGA,MIA,812,803,-9,49,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,5582,CRW,ATL,900,857,-3,87,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,269,SJC,DFW,620,,,27,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,986,ATL,LGA,745,740,-5,82,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,4,SEA,DCA,815,812,-3,56,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Important
1,1,4,1966,CMH,ATL,615,831,136,84,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,2753,CMH,ORD,815,819,4,39,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,617,BOS,JFK,800,755,-5,51,NE_Normal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,3491,DFW,CVG,720,,,24,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1300,SNA,DFW,645,645,0,64,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,561,MCO,PHX,710,705,-5,73,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,366,LGB,SMF,705,655,-10,35,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,339,BOS,DEN,849,856,7,16,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,4555,IAH,HRL,902,859,-3,69,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,68,SFO,MIA,700,703,3,48,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1710,MSP,MSY,859,857,-2,40,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,32,STL,MDW,745,742,-3,65,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,1547,LGA,ATL,659,658,-1,87,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,560,SEA,PSP,640,636,-4,60,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,3320,DFW,LAW,800,,,71,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2310,DFW,DEN,710,719,9,57,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1440,SLC,MSP,700,657,-3,21,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,2119,LGA,MSP,830,830,0,19,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,653,MKE,LAS,640,635,-5,63,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1283,BNA,MIA,645,641,-4,47,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,1773,PBI,PHL,800,755,-5,75,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,130,RSW,JFK,600,557,-3,67,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,2385,DFW,JAX,840,833,-7,22,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,5518,MLI,DEN,845,1111,146,71,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1573,TPA,DFW,600,554,-6,18,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,548,SEA,PSP,810,816,6,32,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,3482,DFW,SGF,855,,,78,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,6225,BOI,ORD,700,710,10,61,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,711,LGA,ORD,900,854,-6,80,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,959,BDL,FLL,720,715,-5,71,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,5259,DTW,BUF,901,911,10,56,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,3540,PNS,MIA,600,555,-5,68,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Normal
1,1,4,795,JFK,AUS,840,853,13,87,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,299,MIA,DEN,655,659,4,74,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1476,ICT,DFW,750,,,47,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,681,MCO,DEN,700,658,-2,76,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,6407,ORD,ASE,805,800,-5,89,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,1150,HNL,LAX,816,826,10,51,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,413,LAS,CLT,120,110,-10,16,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,682,LAX,RDU,810,800,-10,18,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,10,HNL,LAX,800,810,10,83,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,1184,ABQ,DFW,725,739,14,48,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1105,ATL,SLC,805,805,0,43,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,1660,SMF,DFW,600,611,11,49,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,5636,SFO,MFR,830,824,-6,46,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,427,BOS,BWI,810,806,-4,21,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,2602,LAX,ELP,835,833,-2,15,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,2228,MCO,EWR,550,548,-2,46,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,5466,CLD,LAX,600,654,54,35,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,2902,DFW,GRK,740,,,60,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,203,BNA,BWI,900,857,-3,62,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,972,DFW,FLL,600,603,3,38,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,782,LAS,DEN,645,642,-3,39,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,52,MCO,BOS,709,705,-4,76,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Important
1,1,4,657,DEN,SFO,800,758,-2,25,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,525,MIA,EWR,625,624,-1,74,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,4716,ISN,MSP,620,617,-3,29,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2702,JFK,BUF,655,645,-10,62,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,5467,ONT,SFO,500,513,13,25,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,922,SFO,LAX,645,638,-7,64,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,130,FAI,SEA,115,107,-8,81,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,6346,MRY,SFO,600,555,-5,63,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,24,LAX,JFK,610,620,10,87,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,675,MCO,FLL,837,853,16,47,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,268,JAC,DEN,725,724,-1,59,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,4183,CLE,IAH,737,731,-6,51,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,4531,CHS,IAH,615,623,8,19,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1074,PDX,MCI,830,829,-1,69,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,466,BOS,CLT,810,809,-1,15,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,3286,DFW,SHV,730,,,43,NE_Normal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1163,MCO,EWR,600,555,-5,60,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,1025,JFK,TPA,835,836,1,88,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,3563,BDL,RSW,740,745,5,58,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,2199,MHT,MCO,645,645,0,26,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,5636,BFL,SFO,615,608,-7,26,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1016,FLL,JAX,705,702,-3,49,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,1511,DTW,DEN,846,849,3,58,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Important
1,1,4,1440,ORD,FLL,754,754,0,23,NE_Normal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,821,MSY,CLT,715,715,0,68,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1135,BHM,ATL,645,644,-1,51,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,3476,CHS,MIA,640,634,-6,46,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Normal
1,1,4,1828,HOU,SAN,850,855,5,34,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,2622,SMF,LAX,600,551,-9,59,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,712,IND,DCA,905,902,-3,71,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,500,STL,BWI,805,,,24,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,81,SEA,ANC,600,557,-3,73,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,428,FLL,ATL,900,856,-4,20,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1579,ATL,SFO,850,848,-2,88,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,5462,SPI,ORD,600,604,4,43,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1289,EWR,SJU,730,722,-8,73,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,4553,BOI,LAX,630,624,-6,82,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,6144,SYR,ORD,745,742,-3,42,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,634,SEA,PHX,725,725,0,82,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,6119,ORD,OKC,845,854,9,26,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,123,HNL,LIH,726,732,6,33,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1133,SMF,PHX,740,737,-3,73,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,1903,LAS,SFO,900,923,23,90,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,5537,EYW,ATL,810,805,-5,37,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Important
1,1,4,117,MSP,DEN,545,538,-7,72,NE_Abnormal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,2541,DFW,DTW,730,727,-3,37,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,6119,RIC,ORD,608,608,0,57,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Important
1,1,4,387,LAX,AUS,625,,,28,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,4563,OKC,ATL,645,641,-4,25,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,4389,CLT,ORD,758,755,-3,81,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,2416,MCO,JFK,820,818,-2,40,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Important
1,1,4,1222,TUS,DFW,815,816,1,26,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,681,BWI,DAL,835,829,-6,39,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,3063,ELP,ORD,655,,,85,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,4316,SAV,IAH,800,801,1,43,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1371,MEM,DFW,650,641,-9,62,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1652,ATL,MIA,815,806,-9,20,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_normal,Normal
1,1,4,1575,IND,ATL,710,706,-4,60,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Important
1,1,4,222,LAX,BOS,655,650,-5,55,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,685,BUF,PHX,750,809,19,19,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,3024,GJT,DFW,700,,,75,NE_Normal,North_normal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,383,SFO,PDX,900,900,0,76,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,841,JFK,SAV,755,753,-2,62,NE_Normal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,390,MSP,MDW,700,656,-4,87,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,4456,CRP,IAH,717,709,-8,24,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1950,SLC,DTW,745,740,-5,67,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,1674,LAS,MIA,35,27,-8,84,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,761,ORD,SFO,705,713,8,39,NE_Abnormal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,2246,DTW,ATL,845,842,-3,78,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1290,SNA,ORD,815,819,4,23,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_normal,Normal
1,1,4,6261,SAT,SFO,550,557,7,52,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,364,SEA,LAX,700,712,12,36,NE_Abnormal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,3214,DTW,ORD,900,944,44,54,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,6465,SLC,LAX,600,604,4,83,NE_Normal,North_normal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Normal
1,1,4,414,DAL,ATL,745,747,2,56,NE_Normal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,1167,ORD,DEN,533,540,7,76,NE_Normal,North_Abnormal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,1796,MSP,LGA,905,900,-5,75,NE_Abnormal,North_Abnormal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,665,RSW,EWR,638,632,-6,71,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,6019,ELM,ORD,745,756,11,65,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,544,PIT,IAH,600,622,22,41,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_normal,NW_Abnormal,Normal
1,1,4,5370,ORD,MBS,610,607,-3,68,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,4431,SAV,EWR,600,726,86,31,NE_Normal,North_normal,East_normal,SE_normal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1982,FLL,CLT,625,616,-9,87,NE_Abnormal,North_Abnormal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Important
1,1,4,1614,LIT,ATL,705,658,-7,56,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,807,EWR,ATL,745,743,-2,70,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,1352,STL,ORD,830,923,53,89,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,3133,HOU,HRL,800,802,2,21,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,854,SFO,DTW,700,701,1,49,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,4122,BWI,MEM,825,824,-1,32,NE_Normal,North_Abnormal,East_Abnormal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,597,SFO,ATL,600,554,-6,78,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_Abnormal,NW_normal,Normal
1,1,4,21,SEA,HNL,845,901,16,81,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_normal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,2310,ATL,DFW,832,830,-2,69,NE_Abnormal,North_normal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,884,MDW,PHX,850,850,0,75,NE_Abnormal,North_Abnormal,East_normal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_Abnormal,NW_Abnormal,Important
1,1,4,6285,MFR,DEN,540,538,-2,20,NE_Abnormal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_Abnormal,Normal
1,1,4,1216,EWR,SJU,757,757,0,42,NE_Normal,North_Abnormal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_Abnormal,West_normal,NW_normal,Important
1,1,4,1241,MCO,DFW,900,857,-3,31,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_Abnormal,Important
1,1,4,4657,LAS,MDW,800,758,-2,38,NE_Abnormal,North_normal,East_Abnormal,SE_Abnormal,South_Abnormal,SW_normal,West_Abnormal,NW_normal,Important
1,1,4,1610,DEN,DTW,615,613,-2,16,NE_Normal,North_normal,East_normal,SE_normal,South_normal,SW_Abnormal,West_normal,NW_normal,Normal
1,1,4,258,LAX,MIA,20,15,-5,62,NE_Normal,North_normal,East_Abnormal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
1,1,4,4304,SNA,PHX,820,816,-4,24,NE_Normal,North_normal,East_normal,SE_Abnormal,South_normal,SW_normal,West_Abnormal,NW_normal,Normal
